seconds_into_session,source,message_type,incoming_message,price,size,direction,Event_Type,Ask_Price_1,Bid_Price_1,Midprice,Ask_Prices,Ask_Sizes,Bid_Prices,Bid_Sizes,matched_bid_id,matched_ask_id,informed_trader_progress
51.774,NOISE_1,ADDED_ORDER,"1987,1,1",1987,1,1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 14, 23, 22, 19, 30, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 10, 4, 12, 8, 6]",,,
51.823,NOISE_1,ADDED_ORDER,"1987,1,1",1987,1,1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 14, 23, 22, 19, 30, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 10, 4, 12, 9, 6]",,,
51.883,NOISE_1,ADDED_ORDER,"1993,1,-1",1993,1,-1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 14, 24, 22, 19, 30, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 10, 4, 12, 9, 6]",,,
51.986,NOISE_1,ADDED_ORDER,"1996,1,-1",1996,1,-1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 14, 24, 22, 19, 31, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 10, 4, 12, 9, 6]",,,
52.035,NOISE_1,ADDED_ORDER,"1986,1,1",1986,1,1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 14, 24, 22, 19, 31, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 10, 4, 12, 9, 7]",,,
52.086,NOISE_1,ADDED_ORDER,"1988,1,1",1988,1,1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 14, 24, 22, 19, 31, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 10, 4, 13, 9, 7]",,,
52.134,NOISE_1,ADDED_ORDER,"1996,1,-1",1996,1,-1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 14, 24, 22, 19, 32, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 10, 4, 13, 9, 7]",,,
52.191,NOISE_1,ADDED_ORDER,"1995,1,-1",1995,1,-1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 14, 24, 22, 20, 32, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 10, 4, 13, 9, 7]",,,
52.242,NOISE_1,ADDED_ORDER,"1988,1,1",1988,1,1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 14, 24, 22, 20, 32, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 10, 4, 14, 9, 7]",,,
52.295,NOISE_1,ADDED_ORDER,"1990,1,1",1990,1,1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 14, 24, 22, 20, 32, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 4, 14, 9, 7]",,,
52.395,NOISE_1,ADDED_ORDER,"1987,1,1",1987,1,1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 14, 24, 22, 20, 32, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 4, 14, 10, 7]",,,
53.42,NOISE_1,ORDER_CANCELLED,"1987,-1,1",1987,-1,1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 14, 24, 22, 20, 32, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 4, 14, 10, 7]",,,
53.478,NOISE_1,ORDER_CANCELLED,"1995,-1,-1",1995,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 14, 24, 22, 20, 32, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 4, 14, 10, 7]",,,
53.598,NOISE_1,ORDER_CANCELLED,"1997,-1,-1",1997,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 14, 24, 22, 20, 32, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 4, 14, 10, 7]",,,
53.707,NOISE_1,ADDED_ORDER,"1992,1,-1",1992,1,-1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 22, 20, 32, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 4, 14, 10, 7]",,,
53.757,NOISE_1,ADDED_ORDER,"1989,1,1",1989,1,1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 22, 20, 32, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 14, 10, 7]",,,
53.81,NOISE_1,ADDED_ORDER,"1996,1,-1",1996,1,-1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 22, 20, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 14, 10, 7]",,,
53.863,NOISE_1,ADDED_ORDER,"1994,1,-1",1994,1,-1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 20, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 14, 10, 7]",,,
53.972,NOISE_1,ORDER_CANCELLED,"1987,-1,1",1987,-1,1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 20, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 14, 10, 7]",,,
54.026,NOISE_1,ORDER_CANCELLED,"1999,-1,-1",1999,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 20, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 14, 10, 7]",,,
54.081,NOISE_1,ORDER_CANCELLED,"1996,-1,-1",1996,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 20, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 14, 10, 7]",,,
54.133,NOISE_1,ORDER_CANCELLED,"1996,-1,-1",1996,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 20, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 14, 10, 7]",,,
54.191,NOISE_1,ORDER_CANCELLED,"2003,-1,-1",2003,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 20, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 14, 10, 7]",,,
54.249,NOISE_1,ORDER_CANCELLED,"1988,-1,1",1988,-1,1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 20, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 14, 10, 7]",,,
54.303,NOISE_1,ORDER_CANCELLED,"2000,-1,-1",2000,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 20, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 14, 10, 7]",,,
54.356,NOISE_1,ADDED_ORDER,"1988,1,1",1988,1,1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 20, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 15, 10, 7]",,,
54.406,NOISE_1,ADDED_ORDER,"1995,1,-1",1995,1,-1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 15, 10, 7]",,,
54.466,NOISE_1,ADDED_ORDER,"1988,1,1",1988,1,1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 16, 10, 7]",,,
55.535,NOISE_1,ORDER_CANCELLED,"1997,-1,-1",1997,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 16, 10, 7]",,,
55.596,NOISE_1,ORDER_CANCELLED,"2000,-1,-1",2000,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 16, 10, 7]",,,
55.666,NOISE_1,ORDER_CANCELLED,"1987,-1,1",1987,-1,1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 16, 10, 7]",,,
55.734,NOISE_1,ORDER_CANCELLED,"1988,-1,1",1988,-1,1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 16, 10, 7]",,,
55.8,NOISE_1,ORDER_CANCELLED,"1999,-1,-1",1999,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 16, 10, 7]",,,
55.862,NOISE_1,ORDER_CANCELLED,"1993,-1,-1",1993,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 16, 10, 7]",,,
55.918,NOISE_1,ORDER_CANCELLED,"1996,-1,-1",1996,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 16, 10, 7]",,,
55.981,NOISE_1,ORDER_CANCELLED,"1987,-1,1",1987,-1,1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 16, 10, 7]",,,
56.043,NOISE_1,ORDER_CANCELLED,"1986,-1,1",1986,-1,1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 24, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 16, 10, 7]",,,
56.093,NOISE_1,ADDED_ORDER,"1993,1,-1",1993,1,-1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 25, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 16, 10, 7]",,,
56.142,NOISE_1,ADDED_ORDER,"1988,1,1",1988,1,1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 25, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 17, 10, 7]",,,
56.264,NOISE_1,ORDER_CANCELLED,"1986,-1,1",1986,-1,1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 25, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 17, 10, 7]",,,
56.319,NOISE_1,ORDER_CANCELLED,"1997,-1,-1",1997,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 25, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 17, 10, 7]",,,
56.386,NOISE_1,ORDER_CANCELLED,"1986,-1,1",1986,-1,1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 25, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 17, 10, 7]",,,
56.442,NOISE_1,ORDER_CANCELLED,"1990,-1,1",1990,-1,1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 25, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 17, 10, 7]",,,
56.497,NOISE_1,ORDER_CANCELLED,"1986,-1,1",1986,-1,1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 25, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 17, 10, 7]",,,
56.563,NOISE_1,ORDER_CANCELLED,"1989,-1,1",1989,-1,1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 25, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 17, 10, 7]",,,
56.625,NOISE_1,ORDER_CANCELLED,"1996,-1,-1",1996,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 25, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 17, 10, 7]",,,
56.686,NOISE_1,ORDER_CANCELLED,"1988,-1,1",1988,-1,1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 25, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 17, 10, 7]",,,
56.751,NOISE_1,ORDER_CANCELLED,"1997,-1,-1",1997,-1,-1,0,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 25, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 17, 10, 7]",,,
56.859,NOISE_1,ADDED_ORDER,"1993,1,-1",1993,1,-1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 26, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 17, 10, 7]",,,
56.925,NOISE_1,ADDED_ORDER,"1993,1,-1",1993,1,-1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 27, 23, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 17, 10, 7]",,,
56.981,NOISE_1,ADDED_ORDER,"1994,1,-1",1994,1,-1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 27, 24, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 17, 10, 7]",,,
57.039,NOISE_1,ADDED_ORDER,"1986,1,1",1986,1,1,1,1989,1999,1994.0,"[1989, 1992, 1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 15, 27, 24, 21, 33, 25, 16, 18, 21, 23, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992, 1991, 1990, 1989, 1988, 1987, 1986]","[5, 6, 5, 11, 8, 8, 4, 2, 8, 11, 5, 17, 10, 8]",,,
